FT%,3FG%,OREB%,DREB%,AST%,PPP,opp_PPP,eFG%,opp_eFG%,TOV%,FTr,3PAr,STL%,BLK%,Pace,opp_Pace,ORtg,DRtg,NetRtg
0.713787086,0.31408776,0.370481928,0.67,0.528619529,0.907721922,0.915848944,0.435813035,0.43160228,0.255084002,0.377221856,0.285055958,0.089464634,0.042431919,70.71018519,71.61944444,90.77219218,91.58489444,-0.812702262
0.630952381,0.22,0.215873016,0.53,0.364035088,0.605515588,1.016755616,0.300842359,0.471816284,0.225819345,0.202166065,0.240673887,0.124115676,0.03131524,76.98461538,77.47115385,60.55155875,101.6755616,-41.12400287
0.653781513,0.344155844,0.366153846,0.61,0.54950495,0.861414243,0.81497094,0.439919893,0.420492349,0.281587081,0.397196262,0.205607477,0.148176534,0.058549568,76.21634615,75.27403846,86.14142434,81.49709395,4.644330385
0.702402957,0.345714286,0.358792185,0.69,0.63556116,1.055966714,0.708428056,0.498636116,0.405991736,0.193689547,0.295144572,0.381887616,0.20662485,0.050275482,72.10258621,72.42844828,105.5966714,70.84280562,34.75386579
0.62854251,0.259150805,0.38589618,0.65,0.479069767,0.824776879,0.844509287,0.405118384,0.414242219,0.285650337,0.344011142,0.23781337,0.127377813,0.050405954,76.04893617,75.83404255,82.47768794,84.45092868,-1.973240741
0.667330677,0.311977716,0.335029686,0.66,0.56547619,0.88163627,0.76924953,0.406931247,0.401943463,0.19641143,0.280603689,0.200670766,0.154142582,0.078327444,70.05,70.69137931,88.16362697,76.92495305,11.23867392
0.667408231,0.314491264,0.363216266,0.72,0.693352395,0.912085003,0.706580632,0.456068175,0.351863963,0.250429387,0.264178666,0.285924185,0.128805044,0.09352518,75.20416667,75.19259259,91.20850032,70.65806325,20.55043707
0.687861272,0.274086379,0.390120968,0.69,0.552971576,0.827854817,0.764076245,0.40958498,0.381735479,0.28204009,0.284914361,0.19828722,0.124686424,0.072778167,70.24292453,69.75990566,82.78548165,76.40762453,6.377857116
0.673805601,0.301732926,0.358974359,0.65,0.540599854,0.937930362,0.902764212,0.454409118,0.441344994,0.237895019,0.364127175,0.294241152,0.129663997,0.031363088,74.59363636,74.45818182,93.79303621,90.27642118,3.516615032
0.742222222,0.315619968,0.368515206,0.66,0.607142857,0.93031971,0.8045639,0.445283019,0.404236277,0.223913807,0.242587601,0.334770889,0.135505499,0.053699284,76.24107143,75.90625,93.03197096,80.45639005,12.57558091
0.753521127,0.316605839,0.282178218,0.69,0.615207373,0.85999041,0.876503513,0.423890924,0.428366762,0.222275498,0.231176231,0.446072446,0.096292894,0.046663938,63.47391304,63.89021739,85.99904103,87.65035132,-1.651310286
0.671248568,0.339495798,0.330587589,0.71,0.603825137,0.826667221,0.8253273,0.432539683,0.40896876,0.283959082,0.314935065,0.214646465,0.118730329,0.051058112,75.2015625,75.6265625,82.66672207,82.53273004,0.133992033
0.675521822,0.271341463,0.333719583,0.62,0.63003663,0.844354717,0.852337669,0.444653614,0.427867699,0.291156799,0.396837349,0.246987952,0.141512001,0.043631246,79.14456522,79.8826087,84.43547169,85.23376694,-0.798295253
0.650943396,0.251712329,0.314612326,0.64,0.575384615,0.750467449,0.881196356,0.371940404,0.424120235,0.266587342,0.300815892,0.207165662,0.12856706,0.070747801,75.10212766,74.80159574,75.04674486,88.11963563,-13.07289077
0.651452282,0.259818731,0.363261094,0.73,0.607279693,0.827056903,0.70774164,0.406182602,0.34081042,0.273776454,0.3465133,0.237958303,0.104214384,0.078871201,67.15192308,67.16923077,82.70569031,70.77416399,11.93152632
0.59,0.220930233,0.314804917,0.64,0.488648649,0.66972083,0.828156759,0.362438841,0.409841954,0.312670007,0.263455024,0.129469326,0.122383483,0.046695402,74.30851064,74.58244681,66.97208304,82.81567593,-15.84359289
0.666169896,0.280760626,0.369893677,0.67,0.628950051,0.855656258,0.893154724,0.417232278,0.409432544,0.257018553,0.253016591,0.337104072,0.097423407,0.040586246,66.14308511,66.39148936,85.56562578,89.31547238,-3.749846596
0.608374384,0.275862069,0.371323529,0.68,0.601265823,0.789547017,0.776987778,0.423045267,0.399311532,0.315818807,0.334156379,0.238683128,0.161717552,0.053356282,70.21086957,70.17065217,78.95470168,77.69877782,1.255923851
0.675564682,0.28700361,0.385860307,0.68,0.617784711,0.865811454,0.751129541,0.418408827,0.406207827,0.266102503,0.282810685,0.321718931,0.142105589,0.021592443,75.71574074,74.80092593,86.58114537,75.11295414,11.46819123
0.6575,0.236,0.367772512,0.68,0.54964539,0.805555556,0.815661144,0.384640311,0.391843972,0.252777778,0.259235256,0.162022035,0.135475076,0.079432624,72,71.157,80.55555556,81.56611437,-1.010558811
0.623873874,0.253298153,0.396421846,0.7,0.586864407,0.756940054,0.796903461,0.35862069,0.387463343,0.287372838,0.306206897,0.26137931,0.129212204,0.046920821,69.596,70.272,75.6940054,79.69034608,-3.996340681
0.740506329,0.272727273,0.341019417,0.71,0.585929648,0.873375507,0.758672767,0.418692706,0.373328515,0.260517146,0.440813073,0.162216022,0.094463939,0.054933141,68.23163265,68.91734694,87.33755066,75.86727668,11.47027398
0.623246493,0.223194748,0.196843854,0.46,0.392523364,0.558778525,1.071088241,0.307445443,0.438919342,0.313955152,0.320282413,0.293324775,0.079622218,0.030931872,66.79485294,69.44558824,55.87785251,107.1088241,-51.23097158
0.413186813,0.192474674,0.221230159,0.52,0.550480769,0.313219464,1.026256686,0.211252189,0.474604966,0.441984448,0.199211909,0.302539405,0.084442256,0.018058691,72.17892157,72.67990196,31.32194642,102.6256686,-71.30372214
0.714606742,0.292870906,0.280036969,0.67,0.540849673,0.818604651,0.836644751,0.401400233,0.436632468,0.216007249,0.259626604,0.302800467,0.119933531,0.021726011,79.59134615,79.85192308,81.86046512,83.66447511,-1.804009994
0.735294118,0.266025641,0.353281853,0.65,0.603418803,0.857632015,0.805499393,0.401088348,0.389170361,0.239152533,0.304737516,0.199743918,0.138563149,0.06839772,74.764,74.19,85.76320154,80.54993934,5.213262196
0.650211566,0.284848485,0.376255168,0.66,0.549309665,0.830908428,0.847237236,0.423385556,0.409743789,0.280901056,0.270920902,0.252197172,0.126584262,0.031055901,76.70892857,75.98928571,83.09084278,84.72372358,-1.632880802
0.643426295,0.235955056,0.448434622,0.67,0.503731343,0.822374823,0.792400565,0.380263158,0.358528428,0.293030109,0.330263158,0.234210526,0.109122959,0.065551839,71.938,71.479,82.23748228,79.24005652,2.997425756
0.711288711,0.308008214,0.318903319,0.66,0.602102102,0.917514773,0.833121477,0.456702619,0.456456456,0.236866572,0.308474576,0.300154083,0.136910704,0.04004004,80.1295,80.6365,91.7514773,83.31214772,8.439329571
0.602287166,0.250497018,0.333950046,0.62,0.600193611,0.691600786,0.746659088,0.359934319,0.382101806,0.300402742,0.258456486,0.165188834,0.157340964,0.087027915,78.66989796,78.99132653,69.1600786,74.66590881,-5.505830209
0.603146853,0.226937269,0.354214123,0.67,0.580801944,0.737433286,0.937079541,0.358969156,0.45023197,0.262671364,0.232142857,0.219967532,0.122763048,0.041754534,69.9195122,69.33841463,73.74332857,93.7079541,-19.96462553
0.604017217,0.217090069,0.293193717,0.64,0.543171115,0.624634481,0.830768426,0.338446314,0.400948992,0.335186753,0.344878773,0.214250371,0.087541089,0.016607355,75.37039474,75.45328947,62.46344806,83.07684259,-20.61339453
0.634311512,0.306709265,0.307381193,0.7,0.565656566,0.763505872,0.859102227,0.390366643,0.412012987,0.275353617,0.318475917,0.225017973,0.094033858,0.038311688,71.617,71.889,76.35058715,85.9102227,-9.559635553
0.684848485,0.325411335,0.311312217,0.67,0.57320442,0.919889988,0.731977555,0.450915141,0.344202899,0.20691673,0.274542429,0.30338325,0.121519711,0.056856187,73.65948276,72.35948276,91.98899877,73.19775546,18.79124331
0.682170543,0.268955651,0.358626198,0.66,0.539358601,0.913914249,0.795132239,0.418904404,0.380870561,0.207447063,0.277121375,0.375402793,0.136239121,0.069873998,69.73666667,68.75166667,91.39142488,79.51322392,11.87820096
0.633474576,0.312227074,0.281762295,0.59,0.55165692,0.811857095,0.884072832,0.418696275,0.443516043,0.256055746,0.338108883,0.328080229,0.148546407,0.032754011,72.328,72.166,81.18570955,88.40728321,-7.221573663
0.708762887,0.295454545,0.298170075,0.68,0.673704415,0.830988342,0.793984962,0.419470293,0.382272416,0.250961925,0.27773801,0.31496063,0.114572145,0.044490075,66.97307692,67.13942308,83.0988342,79.39849624,3.700337964
0.667391304,0.269230769,0.370609982,0.66,0.544280443,0.812652068,0.855370288,0.386554622,0.434515195,0.262233036,0.297349709,0.268907563,0.134576823,0.042691751,73.98,74.307,81.26520681,85.53702881,-4.271822
0.673447537,0.237089202,0.283763278,0.66,0.546421663,0.779164931,0.89084462,0.397966339,0.42039801,0.265007458,0.327489481,0.298737728,0.113306823,0.061691542,72.95392157,72.85441176,77.91649309,89.08446203,-11.16796894
0.661016949,0.304347826,0.256024096,0.65,0.65530303,0.77299835,0.729146928,0.399506347,0.366729679,0.267478746,0.416078984,0.17842031,0.148052703,0.073093888,72.97222222,73.29722222,77.29983505,72.91469284,4.385142205
0.719710669,0.309481216,0.373729476,0.75,0.602362205,0.955889902,0.712105335,0.434682377,0.356890459,0.207603773,0.28329918,0.286372951,0.137136088,0.117196702,66.41439394,66.51212121,95.58899016,71.21053351,24.37845665
0.674188999,0.322822823,0.369671133,0.69,0.621082621,0.85864822,0.759738801,0.447723765,0.36007326,0.287749921,0.273533951,0.256944444,0.131683928,0.138095238,70.86467391,70.16141304,85.86482196,75.97388011,9.890941853
0.593137255,0.224648986,0.354107649,0.67,0.487757101,0.737243207,0.855062637,0.369256757,0.451289398,0.282747957,0.275675676,0.216554054,0.133423744,0.027936963,73.91020408,74.49030612,73.72432074,85.50626366,-11.78194291
0.674979219,0.305651672,0.310031775,0.59,0.490066225,0.86579872,0.961527785,0.420087747,0.469523235,0.236712791,0.376997806,0.271701661,0.129782811,0.055823778,76.12122642,76.47028302,86.57987198,96.15277855,-9.572906572
0.651418115,0.260188088,0.364523282,0.67,0.54887218,0.809465201,0.744596273,0.395917105,0.383219178,0.27509942,0.33807609,0.197339932,0.164223602,0.053082192,76.26745283,75.94339623,80.94652013,74.45962733,6.486892799
0.74017744,0.288156288,0.302805717,0.66,0.554744526,0.884380207,0.869672745,0.4197787,0.4554292,0.208763057,0.272821577,0.283195021,0.152170909,0.023477623,66.77990196,67.39068627,88.43802071,86.96727453,1.470746189
0.704761905,0.325938567,0.361651637,0.67,0.61221253,0.85221541,0.730099631,0.414072039,0.388227927,0.259989731,0.352564103,0.178876679,0.150628528,0.04226675,75.24772727,74.95863636,85.22154097,73.00996307,12.2115779
0.698770492,0.306049822,0.376861397,0.63,0.524,0.902136806,0.838477205,0.420930233,0.464379947,0.245922367,0.378294574,0.217829457,0.169199436,0.032541777,71.9,72.53409091,90.21368062,83.84772051,6.365960109
0.718992248,0.344748858,0.341959335,0.68,0.658284024,0.897896603,0.832886122,0.443101415,0.404972376,0.247233003,0.304245283,0.258254717,0.104945559,0.065745856,69.57,69.8775,89.78966029,83.28861221,6.50104808
0.75,0.311983471,0.302036199,0.7,0.619893428,0.895697599,0.868830488,0.451236749,0.447612259,0.233609203,0.234628975,0.34204947,0.105471709,0.037776194,70.9875,71.50416667,89.56975993,86.88304877,2.686711161
0.595185996,0.279187817,0.264914055,0.62,0.606334842,0.661761823,0.943892575,0.363304094,0.443362832,0.308404009,0.334064327,0.288011696,0.095802741,0.032448378,76.523,76.407,66.17618232,94.38925753,-28.2130752
0.695571956,0.34261242,0.334942085,0.64,0.636740331,0.956880137,0.778350764,0.481149013,0.437581699,0.237653354,0.324356673,0.279473369,0.206275001,0.066666667,76.83148148,76.84814815,95.68801369,77.83507639,17.8529373
0.622356495,0.262448133,0.321281465,0.68,0.602478551,0.804241977,0.945896755,0.385157274,0.450493473,0.235665382,0.325360419,0.315858453,0.086824046,0.030881885,70.99375,71.32019231,80.42419769,94.58967549,-14.1654778
0.696703297,0.301449275,0.369257951,0.71,0.583214794,0.915732097,0.763347293,0.426553672,0.352890173,0.214021678,0.257062147,0.194915254,0.10281616,0.084971098,68.79741379,68.75344828,91.5732097,76.33472929,15.23848041
0.671554252,0.268506901,0.318444561,0.68,0.586956522,0.809770691,0.903028679,0.410355759,0.453370787,0.257337458,0.240225431,0.280732652,0.115267933,0.028838951,71.728125,71.93385417,80.97706908,90.30286794,-9.325798858
0.683557394,0.274559194,0.359141791,0.7,0.571100917,0.86396025,0.804547333,0.429784653,0.405322729,0.261783664,0.293296937,0.240824992,0.107172816,0.070357908,73.55136364,72.61,86.39602504,80.45473326,5.941291784
0.685714286,0.3215311,0.355225312,0.67,0.608212147,0.910916881,0.916737678,0.431708105,0.445674044,0.230882605,0.305134001,0.337423313,0.123972622,0.046948357,74.42602041,74.24285714,91.09168809,91.67376783,-0.582079744
0.686538462,0.295404814,0.344537815,0.66,0.65862069,0.90027248,0.72924769,0.414798206,0.346811308,0.215803815,0.333119795,0.292761051,0.15119881,0.091387245,67.96296296,67.85277778,90.02724796,72.92476904,17.10247892
0.717977528,0.296487603,0.314071696,0.66,0.653958944,0.844618117,0.898303174,0.424181818,0.433840556,0.265150977,0.323636364,0.352,0.096115903,0.025471386,70.375,70.956,84.46181172,89.83031738,-5.368505657
0.706040268,0.273955774,0.258836324,0.64,0.537013802,0.679548998,0.963607961,0.358665614,0.44826424,0.300764964,0.294117647,0.321358073,0.078685489,0.03875969,74.95380435,75.14782609,67.95489976,96.36079611,-28.40589635
0.747738693,0.347142857,0.35204617,0.63,0.502427184,0.94828827,0.857474561,0.452047952,0.404787047,0.231109283,0.331335331,0.233100233,0.141774227,0.05279831,70.14663462,70.39903846,94.82882698,85.74745612,9.081370854
0.621527778,0.289534884,0.311536417,0.61,0.401209677,0.820400426,0.867964739,0.409724771,0.427826087,0.244935434,0.31706422,0.31559633,0.129062065,0.02226087,82.35121951,81.82865854,82.04004265,86.79647389,-4.756431244
0.650660264,0.315837937,0.324615385,0.65,0.696087352,0.879431208,0.789412057,0.436148301,0.391966759,0.236758969,0.285959492,0.372811535,0.144768123,0.043282548,66.14481132,66.46933962,87.9431208,78.94120569,9.001915106
0.648033126,0.319361277,0.40466613,0.74,0.602689487,0.946833227,0.616309321,0.451256281,0.338447088,0.229412887,0.242713568,0.251758794,0.190634251,0.085785848,71.85241935,71.91612903,94.68332267,61.63093209,33.05239058
0.626898048,0.253191489,0.285928144,0.66,0.590180361,0.685599358,0.912316654,0.379168161,0.448822606,0.324342214,0.330584439,0.168519183,0.132318805,0.035478807,77.01862745,77.50147059,68.55993584,91.23166543,-22.67172959
0.670263789,0.324688797,0.340876264,0.65,0.549111319,0.794792918,0.915225255,0.407278166,0.458458458,0.287815376,0.277168495,0.320372217,0.129957251,0.033033033,77.28877551,77.57653061,79.47929182,91.52252549,-12.04323367
0.729106628,0.315068493,0.224629418,0.59,0.661290323,0.796246609,0.960971796,0.424230466,0.464793741,0.259619564,0.273875296,0.518547751,0.131096278,0.019914651,66.713,66.516,79.62466086,96.09717963,-16.47251877
0.693832599,0.306976744,0.385880077,0.68,0.5625,0.871806309,0.817783547,0.440243902,0.402752294,0.278046242,0.276829268,0.262195122,0.135798,0.06116208,77.60192308,77.0375,87.18063093,81.7783547,5.402276235
0.73572744,0.349906191,0.426439232,0.71,0.55246114,1.011912538,0.638791757,0.460606867,0.368011323,0.222573251,0.289060421,0.283737024,0.205648201,0.09094126,70.16416667,70.18458333,101.1912538,63.87917574,37.3120781
0.632716049,0.306122449,0.293676313,0.66,0.54245283,0.745282419,0.919327275,0.376068376,0.437409025,0.258593303,0.251748252,0.304584305,0.095190941,0.034934498,68.43043478,68.05543478,74.52824195,91.93272748,-17.40448553
0.586021505,0.291411043,0.420535714,0.66,0.634460548,0.772498317,0.741163189,0.400299401,0.376720527,0.320326826,0.334131737,0.195209581,0.14059754,0.049072412,82.84807692,82.61442308,77.24983171,74.11631886,3.133512854
0.597432905,0.288990826,0.334332834,0.68,0.651595745,0.816833905,0.756949688,0.415110357,0.354119548,0.258834416,0.291001698,0.222071307,0.124099115,0.089499192,78.69728261,79.17934783,81.68339054,75.69496877,5.988421768
0.71291866,0.325415677,0.358878505,0.74,0.570502431,0.934202793,0.67100021,0.419779547,0.355375097,0.189751196,0.255970606,0.257807716,0.167190886,0.098994586,63.80535714,63.87053571,93.42027931,67.10002097,26.32025834
0.658536585,0.289405685,0.361804223,0.66,0.504317789,0.837981227,0.78880512,0.407835581,0.416605706,0.251938512,0.263326911,0.248554913,0.149411555,0.040234089,73.51,72.819,83.7981227,78.88051195,4.91761075
0.634377968,0.245786517,0.326173826,0.63,0.571727749,0.746844629,0.903513207,0.368765476,0.422259136,0.274539326,0.37247966,0.251857092,0.112324237,0.039202658,75.22806122,74.6744898,74.68446289,90.3513207,-15.66685781
0.655932203,0.264900662,0.364348678,0.62,0.52293578,0.739268461,0.8393676,0.348207754,0.419147497,0.295928226,0.431602048,0.220921726,0.134145507,0.056833559,75.46875,76.09895833,73.9268461,83.93675998,-10.00991387
0.790368272,0.335827877,0.307978723,0.67,0.643793369,0.953726215,0.830522307,0.474606236,0.41530412,0.221114537,0.226936676,0.343619415,0.124047878,0.040222368,66.93363636,66.83636364,95.37262146,83.05223069,12.32039077
0.655555556,0.262068966,0.369672944,0.66,0.635231317,0.788235294,0.728157265,0.401687216,0.387215529,0.283957219,0.233614536,0.282284231,0.162870325,0.041499331,66.78571429,67.53839286,78.82352941,72.8157265,6.007802907
0.721382289,0.335042735,0.311210762,0.68,0.560585885,0.924087907,0.710358829,0.469579646,0.32282839,0.235569653,0.256084071,0.323561947,0.103565481,0.141419492,66.63409091,66.41969697,92.40879066,71.03588293,21.37290773
0.651898734,0.301587302,0.357649443,0.65,0.610687023,0.791647357,0.741645628,0.39965035,0.401805054,0.290052613,0.331468531,0.22027972,0.182968211,0.053429603,67.93148148,68.21666667,79.16473571,74.1645628,5.000172905
0.724240178,0.276136364,0.410761155,0.69,0.523917995,0.972796284,0.75230877,0.423461878,0.390950069,0.217831654,0.397115102,0.259052105,0.165849309,0.04368932,72.03227273,71.36818182,97.27962845,75.23087701,22.04875144
0.60106383,0.187192118,0.326570048,0.63,0.608108108,0.590890439,0.89976342,0.320637119,0.434993925,0.341095609,0.260387812,0.140581717,0.112343914,0.066828676,77.984,79.043,59.08904391,89.97634199,-30.88729808
0.573183214,0.281053952,0.355578197,0.68,0.61335842,0.853353665,0.838126177,0.416076487,0.415778961,0.240463919,0.345963173,0.282223796,0.111041382,0.028961385,71.04322917,70.54427083,85.33536652,83.81261767,1.522748857
0.737359551,0.332589286,0.36543015,0.68,0.454320988,0.948247354,0.807834044,0.448074975,0.422628952,0.235615079,0.360688956,0.226950355,0.132913751,0.057127011,73.30909091,73.18484848,94.82473545,80.78340441,14.04133104
0.719910011,0.32183908,0.288343558,0.72,0.546320346,0.914785267,0.862353,0.481036425,0.42998973,0.252837277,0.333834022,0.29402929,0.105547671,0.023279699,71.43418367,71.54132653,91.47852669,86.23529999,5.243226696
0.62962963,0.287912088,0.30196484,0.7,0.609615385,0.840719322,0.770556748,0.411454673,0.386182109,0.216219481,0.246661982,0.319747013,0.154837149,0.057507987,66.229,66.134,84.07193224,77.05567484,7.016257393
0.751889169,0.355227882,0.349486887,0.69,0.554216867,0.947495975,0.862648977,0.428110774,0.394828252,0.203177133,0.301213961,0.283004552,0.099359264,0.037437283,68.45795455,69.07897727,94.74959746,86.26489772,8.484699743
0.571072319,0.281329923,0.400884956,0.69,0.555755396,0.783276427,0.798650169,0.384760705,0.391038697,0.284484271,0.252518892,0.246221662,0.129091006,0.038017651,71.24903846,71.80384615,78.32764275,79.86501687,-1.537374125
0.666030534,0.306930693,0.379237288,0.65,0.5625,0.983534336,0.897476536,0.46930111,0.405637255,0.2169723,0.342259961,0.197909863,0.093165562,0.0625,78.95217391,78.86847826,98.35343356,89.74765363,8.605779926
0.708728653,0.213751868,0.400105988,0.69,0.500909091,0.879928239,0.855913578,0.4125,0.41862955,0.263693705,0.371126761,0.23556338,0.123705141,0.049250535,68.85588235,68.47401961,87.99282389,85.59135782,2.401466065
0.72985782,0.311715481,0.282828283,0.62,0.540983607,0.823350283,0.90729783,0.421348315,0.447642164,0.262575771,0.316104869,0.358052434,0.148071921,0.033287101,69.618,69.966,82.3350283,90.72978304,-8.39475474
0.673768309,0.271137026,0.326965066,0.59,0.527108434,0.807527699,0.883274154,0.401400663,0.435784852,0.256639764,0.276815334,0.252856616,0.164156232,0.051957556,73.86055556,74.31944444,80.75276986,88.32741544,-7.574645577
0.634317862,0.26552795,0.297161937,0.6,0.537313433,0.68766408,0.885411641,0.351396032,0.424068269,0.265291726,0.261204996,0.236590742,0.131534996,0.024381749,71.61927083,70.16510417,68.76640802,88.54116407,-19.77475605
0.679224973,0.305882353,0.328851541,0.68,0.673285199,0.876702444,0.813016034,0.463513018,0.3958117,0.283630864,0.3406674,0.374037404,0.138326609,0.052959502,70.65245098,70.59166667,87.67024443,81.30160339,6.368641036
0.64254386,0.329081633,0.340285401,0.6,0.520080321,0.815598758,0.841574109,0.421980495,0.41986456,0.287012539,0.342085521,0.294073518,0.154858916,0.057185854,69.544,68.966,81.55987576,84.1574109,-2.597535136
0.645977011,0.25,0.355507088,0.69,0.587525151,0.80663572,0.819967091,0.391304348,0.391219891,0.260558557,0.326086957,0.149925037,0.126101466,0.056721057,68.44270833,67.73645833,80.66357203,81.99670906,-1.333137033
0.684331797,0.291350531,0.316469322,0.67,0.573558648,0.79211845,0.907663116,0.406042741,0.461380021,0.281403052,0.319823139,0.242815033,0.114843689,0.032955716,69.26078431,68.97696078,79.21184497,90.76631157,-11.5544666
0.62289916,0.305048335,0.364822312,0.63,0.610738255,0.800334936,0.896275211,0.381274131,0.432455252,0.25741451,0.306306306,0.29954955,0.122243933,0.035460993,72.59215686,72.5004902,80.0334936,89.62752111,-9.594027514
0.502136752,0.161290323,0.391439689,0.61,0.470982143,0.569530601,0.823220809,0.288056931,0.416666667,0.347775118,0.28960396,0.134282178,0.134833664,0.058574879,78.74230769,78.44423077,56.95306013,82.32208085,-25.36902072
0.664621677,0.300639659,0.348133199,0.69,0.571428571,0.932826084,0.779436597,0.451644737,0.393770492,0.226888794,0.321710526,0.308552632,0.134551985,0.044590164,75.84479167,77.72708333,93.2826084,77.94365971,15.33894869
0.624331551,0.257731959,0.300683371,0.55,0.538147139,0.570517058,1.008439422,0.324914384,0.443067847,0.378237002,0.320205479,0.083047945,0.083822057,0.046902655,71.00612245,71.33673469,57.0517058,100.8439422,-43.79223641
0.647058824,0.322259136,0.304573805,0.7,0.559701493,0.838249685,0.861952862,0.413658882,0.437964339,0.238221725,0.360934183,0.213021939,0.116161616,0.040118871,71.53,71.28,83.82496854,86.1952862,-2.370317651
0.670487106,0.28115345,0.305037313,0.63,0.551103843,0.885735923,0.912673719,0.42484375,0.444926669,0.212048442,0.3271875,0.3034375,0.124714789,0.030829093,72.8740566,72.76981132,88.57359233,91.26737191,-2.693779583
0.664984864,0.296240602,0.39266237,0.71,0.566096423,0.871660236,0.688231069,0.441064033,0.343865031,0.283518426,0.315705639,0.211850908,0.11953622,0.098159509,68.99517544,68.39298246,87.16602356,68.82310692,18.34291664
0.706896552,0.259146341,0.310606061,0.67,0.528301887,0.855156313,0.744565564,0.407752404,0.357002618,0.210109622,0.278846154,0.197115385,0.142793396,0.127617801,78.816,78.435,85.51563134,74.45655638,11.05907496
0.697022767,0.231481481,0.27819083,0.48,0.58,0.605216006,1.137085438,0.308783166,0.534103827,0.304685404,0.261207685,0.296431839,0.123218965,0.014020462,74.05705128,73.87307692,60.52160064,113.7085438,-53.18694312
0.682795699,0.359327217,0.361530172,0.67,0.539393939,0.945387435,0.800711744,0.478051214,0.405286344,0.254997271,0.371134021,0.217492517,0.16092736,0.046424941,78.5122449,77.99183673,94.53874347,80.07117438,14.46756909
0.725510204,0.354900095,0.377742108,0.71,0.643899204,1.057382334,0.742590635,0.521866338,0.373010498,0.224629271,0.301817062,0.3236834,0.143484494,0.114121233,73.16037736,72.71839623,105.7382334,74.25906346,31.47916994
0.662666667,0.284382284,0.346081209,0.62,0.686090226,0.827695636,0.830744166,0.384939955,0.436401048,0.219834115,0.243427459,0.278481013,0.171281512,0.046389824,70.73979592,70.775,82.76956365,83.07441663,-0.304852977
0.584388186,0.311778291,0.323727185,0.6,0.558490566,0.737419533,0.876510033,0.394129288,0.404985337,0.296570899,0.312664908,0.285620053,0.119546927,0.030498534,79.846,79.634,73.74195326,87.65100334,-13.90905008
0.664319249,0.322727273,0.399361022,0.7,0.585321101,0.90699554,0.863745498,0.438434164,0.40765927,0.262220493,0.303202847,0.31316726,0.119447779,0.093772369,66.814,66.64,90.69955399,86.37454982,4.325004166
0.605,0.257452575,0.352138308,0.63,0.618661258,0.710908114,0.840062884,0.355358317,0.417258523,0.288554541,0.262984878,0.24260355,0.12952985,0.049715909,74.44,74.423,71.09081139,84.00628838,-12.91547699
0.679012346,0.321041215,0.355263158,0.69,0.57635468,0.927358723,0.830116359,0.454424484,0.392998679,0.243869098,0.323353293,0.306719894,0.098015058,0.068031704,73.154,73.05,92.73587227,83.01163587,9.724236404
0.634279476,0.272727273,0.334098737,0.72,0.604415823,0.886901379,0.752623755,0.454441479,0.353878852,0.259340133,0.349218452,0.293556996,0.12188718,0.068721219,69.64791667,70.4203125,88.6901379,75.26237547,13.42776243
0.6875,0.267094017,0.257568238,0.63,0.541292639,0.786861005,0.822128721,0.397466216,0.395503073,0.241075201,0.308108108,0.158108108,0.139100888,0.040116467,77.28979592,76.87857143,78.68610055,82.21287214,-3.526771592
0.633141762,0.286493861,0.324662813,0.64,0.500976563,0.781965764,0.866747617,0.382064298,0.411958569,0.256101155,0.353299492,0.248054146,0.115387454,0.03735091,73.19411765,73.07009804,78.19657639,86.67476168,-8.47818529
0.642651297,0.260381594,0.357657225,0.7,0.575342466,0.772078123,0.895281624,0.390897353,0.439393939,0.277818906,0.224015494,0.287604906,0.11829547,0.032938076,72.83627451,72.93137255,77.20781231,89.52816239,-12.32035008
0.691075515,0.325699746,0.30831643,0.68,0.603206413,0.801537965,0.836707531,0.39675828,0.414083558,0.257637203,0.307963354,0.276955603,0.126654991,0.033018868,68.52211538,68.62980769,80.1537965,83.67075306,-3.516956565
0.696750903,0.225490196,0.414798206,0.66,0.461538462,0.80904766,0.866796696,0.396168582,0.410322108,0.317351793,0.424521073,0.156321839,0.129646627,0.060761347,76.31086957,75.79130435,80.90476597,86.67966957,-5.774903599
0.672916667,0.246548323,0.324976787,0.67,0.56614786,0.784688995,0.80233348,0.380779392,0.406022502,0.259968102,0.317040951,0.334874505,0.118272266,0.037061549,72.34615385,72.19326923,78.46889952,80.23334798,-1.764448463
0.74015748,0.320328542,0.31835206,0.66,0.604753521,0.896007075,0.886186649,0.437966102,0.416168606,0.2324312,0.301355932,0.330169492,0.102722137,0.033343819,73.84234694,73.50918367,89.60070752,88.61866489,0.98204263
0.678888889,0.313019391,0.39349519,0.71,0.661139149,0.932231832,0.705354777,0.437828371,0.374252492,0.226926552,0.262697023,0.210741389,0.165160023,0.072757475,66.78448276,66.70646552,93.22318317,70.53547774,22.68770542
0.662576687,0.256366723,0.30777903,0.66,0.489384289,0.815861094,0.888190514,0.4004329,0.433794817,0.252086786,0.384887839,0.231798505,0.115943798,0.028044018,69.96914894,69.73297872,81.58610938,88.8190514,-7.232942017
0.688053097,0.272727273,0.343784994,0.62,0.646186441,0.804489628,0.825712199,0.396849212,0.400862069,0.270905565,0.339084771,0.313578395,0.139663988,0.04153605,73.98695652,74.40217391,80.4489628,82.57121987,-2.122257067
